Date,Time,Software,Status,Feature,User Machine,Licenses
2023-05-04,15:37:48,ABAQUSLM,IN,abaqus,kulbir@node350.igcar.gov.in ,6
2023-05-04,15:37:48,ABAQUSLM,IN,parallel,kulbir@node350.igcar.gov.in ,2
2023-05-05,17:11:25,ABAQUSLM,OUT,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,17:11:25,ABAQUSLM,OUT,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,17:11:25,ABAQUSLM,OUT,parallel,kulbir@node350.igcar.gov.in ,72
2023-05-05,17:30:44,ABAQUSLM,DENIED,abaqus,kulbir@node353.igcar.gov.in ,30
2023-05-05,17:30:44,ABAQUSLM,DENIED,standard,kulbir@node353.igcar.gov.in ,30
2023-05-05,17:30:44,ABAQUSLM,QUEUED,abaqus,kulbir@node353.igcar.gov.in ,30
2023-05-05,17:30:44,ABAQUSLM,QUEUED,standard,kulbir@node353.igcar.gov.in ,30
2023-05-05,17:37:17,ABAQUSLM,IN,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,17:37:17,ABAQUSLM,OUT,standard,kulbir@node353.igcar.gov.in ,30
2023-05-05,17:37:17,ABAQUSLM,IN,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,17:37:17,ABAQUSLM,OUT,abaqus,kulbir@node353.igcar.gov.in ,30
2023-05-05,17:37:17,ABAQUSLM,IN,parallel,kulbir@node350.igcar.gov.in ,72
2023-05-05,17:37:44,ABAQUSLM,OUT,parallel,kulbir@node353.igcar.gov.in ,72
2023-05-05,17:50:19,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,17:50:19,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,17:50:19,ABAQUSLM,QUEUED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,17:50:19,ABAQUSLM,QUEUED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,18:05:49,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,18:05:49,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,18:21:19,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,18:21:19,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,18:36:49,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,18:36:49,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,18:52:19,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,18:52:19,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,19:07:20,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,19:07:20,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,19:22:50,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,19:22:50,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,19:38:20,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,19:38:20,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,19:53:50,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,19:53:50,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,20:09:20,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,20:09:20,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,20:24:50,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,20:24:50,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,20:40:20,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,20:40:20,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,20:55:50,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,20:55:50,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,21:11:20,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,21:11:20,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,21:26:50,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,21:26:50,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,21:42:20,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,21:42:20,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,21:57:50,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,21:57:50,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,22:13:20,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,22:13:20,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,22:28:50,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,22:28:50,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,22:44:20,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,22:44:20,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,22:59:50,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,22:59:50,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,23:15:20,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,23:15:20,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,23:30:50,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,23:30:50,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-05,23:46:20,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-05,23:46:20,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,10:05:51,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,10:05:51,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,10:21:21,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,10:21:21,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,10:36:51,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,10:36:51,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,10:52:21,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,10:52:21,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,11:07:51,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,11:07:51,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,11:23:21,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,11:23:21,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,11:38:52,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,11:38:52,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,11:54:22,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,11:54:22,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,12:09:52,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,12:09:52,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,12:25:22,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,12:25:22,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,12:40:22,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,12:40:22,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,12:55:52,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,12:55:52,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,13:11:22,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,13:11:22,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,13:26:52,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,13:26:52,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,13:42:22,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,13:42:22,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,13:57:52,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,13:57:52,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,14:13:22,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,14:13:22,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,14:28:52,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,14:28:52,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,14:44:22,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,14:44:22,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,14:59:52,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,14:59:52,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,15:15:22,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,15:15:22,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,15:30:52,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,15:30:52,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,15:46:22,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,15:46:22,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,16:01:52,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,16:01:52,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,16:17:22,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,16:17:22,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,16:32:52,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,16:32:52,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,16:48:22,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,16:48:22,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,17:03:52,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,17:03:52,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,17:19:22,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,17:19:22,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,17:34:52,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,17:34:52,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,17:50:22,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,17:50:22,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,18:05:52,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,18:05:52,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,18:21:22,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,18:21:22,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,18:36:52,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,18:36:52,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,18:52:22,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,18:52:22,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,19:07:52,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,19:07:52,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,19:23:22,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,19:23:22,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,19:38:52,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,19:38:52,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,19:54:22,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,19:54:22,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,20:09:52,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,20:09:52,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,20:25:22,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,20:25:22,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,20:40:52,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,20:40:52,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,20:56:22,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,20:56:22,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,21:11:52,ABAQUSLM,DENIED,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,21:11:52,ABAQUSLM,DENIED,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,21:24:31,ABAQUSLM,IN,standard,kulbir@node353.igcar.gov.in ,30
2023-05-06,21:24:31,ABAQUSLM,OUT,standard,kulbir@node350.igcar.gov.in ,30
2023-05-06,21:24:31,ABAQUSLM,IN,abaqus,kulbir@node353.igcar.gov.in ,30
2023-05-06,21:24:31,ABAQUSLM,OUT,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-06,21:24:31,ABAQUSLM,IN,parallel,kulbir@node353.igcar.gov.in ,72
2023-05-06,21:24:52,ABAQUSLM,OUT,parallel,kulbir@node350.igcar.gov.in ,72
2023-05-08,10:14:36,ABAQUSLM,DENIED,abaqus,kulbir@node353.igcar.gov.in ,30
2023-05-08,10:14:36,ABAQUSLM,DENIED,standard,kulbir@node353.igcar.gov.in ,30
2023-05-08,10:25:26,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,2
2023-05-08,10:25:26,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,2
2023-05-08,10:25:26,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,2
2023-05-08,10:30:06,ABAQUSLM,DENIED,abaqus,kulbir@node353.igcar.gov.in ,30
2023-05-08,10:30:06,ABAQUSLM,DENIED,standard,kulbir@node353.igcar.gov.in ,30
2023-05-08,10:45:36,ABAQUSLM,DENIED,abaqus,kulbir@node353.igcar.gov.in ,30
2023-05-08,10:45:36,ABAQUSLM,DENIED,standard,kulbir@node353.igcar.gov.in ,30
2023-05-08,10:48:19,ABAQUSLM,IN,cae,kulbir@GWS-17 ,4
2023-05-08,10:48:19,ABAQUSLM,IN,abaqus,kulbir@GWS-17 ,4
2023-05-08,10:50:49,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,10:50:49,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,10:59:52,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,10:59:52,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,10:59:53,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,10:59:53,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,10:59:54,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,10:59:54,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:48,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:48,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:48,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:48,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:48,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:48,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:48,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:48,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:49,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:49,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:49,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:49,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:49,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:49,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:50,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:50,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:50,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:50,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:50,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:50,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:50,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:50,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:50,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:50,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:51,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:51,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:51,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:51,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:51,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:51,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:51,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:51,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:52,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:52,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:53,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:53,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:53,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:00:53,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:01:06,ABAQUSLM,DENIED,abaqus,kulbir@node353.igcar.gov.in ,30
2023-05-08,11:01:06,ABAQUSLM,DENIED,standard,kulbir@node353.igcar.gov.in ,30
2023-05-08,11:01:52,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:01:52,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:01:52,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:01:52,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:01:52,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:01:52,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:01:52,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:01:52,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:01:52,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:01:52,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:01:53,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:01:53,ABAQUSLM,DENIED,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:02:05,ABAQUSLM,DEQUEUED,abaqus,kulbir@node353.igcar.gov.in ,30
2023-05-08,11:02:05,ABAQUSLM,DEQUEUED,standard,kulbir@node353.igcar.gov.in ,30
2023-05-08,11:02:11,ABAQUSLM,OUT,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:02:11,ABAQUSLM,OUT,cae,kulbir@GWS-17 ,4
2023-05-08,11:09:54,ABAQUSLM,DENIED,abaqus,kulbir@node353.igcar.gov.in ,30
2023-05-08,11:09:54,ABAQUSLM,DENIED,standard,kulbir@node353.igcar.gov.in ,30
2023-05-08,11:09:54,ABAQUSLM,QUEUED,abaqus,kulbir@node353.igcar.gov.in ,30
2023-05-08,11:09:54,ABAQUSLM,QUEUED,standard,kulbir@node353.igcar.gov.in ,30
2023-05-08,11:12:22,ABAQUSLM,IN,abaqus,kulbir@GWS-17 ,4
2023-05-08,11:12:22,ABAQUSLM,IN,cae,kulbir@GWS-17 ,4
2023-05-08,11:13:28,ABAQUSLM,DENIED,abaqus,kulbir@GWS-7 ,4
2023-05-08,11:14:00,ABAQUSLM,DENIED,abaqus,kulbir@GWS-7 ,4
2023-05-08,11:14:11,ABAQUSLM,DENIED,abaqus,kulbir@GWS-7 ,4
2023-05-08,11:14:19,ABAQUSLM,DENIED,abaqus,kulbir@GWS-7 ,4
2023-05-08,11:14:26,ABAQUSLM,DENIED,abaqus,kulbir@GWS-7 ,4
2023-05-08,11:15:39,ABAQUSLM,DENIED,abaqus,kulbir@GWS-7 ,4
2023-05-08,11:15:49,ABAQUSLM,DENIED,abaqus,kulbir@GWS-7 ,4
2023-05-08,11:16:05,ABAQUSLM,DENIED,abaqus,kulbir@GWS-7 ,4
2023-05-08,11:16:17,ABAQUSLM,DENIED,abaqus,kulbir@GWS-7 ,4
2023-05-08,11:22:19,ABAQUSLM,DENIED,abaqus,kulbir@GWS-7 ,4
2023-05-08,11:23:13,ABAQUSLM,DENIED,abaqus,kulbir@GWS-7 ,4
2023-05-08,11:25:25,ABAQUSLM,DENIED,abaqus,kulbir@node353.igcar.gov.in ,30
2023-05-08,11:25:25,ABAQUSLM,DENIED,standard,kulbir@node353.igcar.gov.in ,30
2023-05-08,11:26:21,ABAQUSLM,DENIED,abaqus,kulbir@GWS-7 ,4
2023-05-08,11:28:11,ABAQUSLM,DENIED,abaqus,kulbir@GWS-7 ,4
2023-05-08,11:40:55,ABAQUSLM,DENIED,abaqus,kulbir@node353.igcar.gov.in ,30
2023-05-08,11:40:55,ABAQUSLM,DENIED,standard,kulbir@node353.igcar.gov.in ,30
2023-05-08,11:52:03,ABAQUSLM,IN,standard,kulbir@node350.igcar.gov.in ,30
2023-05-08,11:52:03,ABAQUSLM,OUT,standard,kulbir@node353.igcar.gov.in ,30
2023-05-08,11:52:03,ABAQUSLM,IN,abaqus,kulbir@node350.igcar.gov.in ,30
2023-05-08,11:52:03,ABAQUSLM,OUT,abaqus,kulbir@node353.igcar.gov.in ,30
2023-05-08,11:52:03,ABAQUSLM,IN,parallel,kulbir@node350.igcar.gov.in ,72
2023-05-08,11:52:25,ABAQUSLM,OUT,parallel,kulbir@node353.igcar.gov.in ,72
2023-05-08,15:58:27,ABAQUSLM,DENIED,abaqus,kulbir@node356.igcar.gov.in ,30
2023-05-08,15:58:27,ABAQUSLM,DENIED,standard,kulbir@node356.igcar.gov.in ,30
2023-05-08,15:58:27,ABAQUSLM,QUEUED,abaqus,kulbir@node356.igcar.gov.in ,30
2023-05-08,15:58:27,ABAQUSLM,QUEUED,standard,kulbir@node356.igcar.gov.in ,30
2023-05-08,15:58:28,ABAQUSLM,IN,abaqus,kulbir@node353.igcar.gov.in ,30
2023-05-08,15:58:28,ABAQUSLM,OUT,abaqus,kulbir@node356.igcar.gov.in ,30
2023-05-08,15:58:28,ABAQUSLM,IN,parallel,kulbir@node353.igcar.gov.in ,72
2023-05-08,15:58:28,ABAQUSLM,IN,standard,kulbir@node353.igcar.gov.in ,30
2023-05-08,15:58:28,ABAQUSLM,OUT,standard,kulbir@node356.igcar.gov.in ,30
2023-05-08,15:58:57,ABAQUSLM,OUT,parallel,kulbir@node356.igcar.gov.in ,72
2023-05-08,15:58:57,ABAQUSLM,IN,standard,kulbir@node356.igcar.gov.in ,30
2023-05-08,15:58:57,ABAQUSLM,IN,abaqus,kulbir@node356.igcar.gov.in ,30
2023-05-08,15:58:57,ABAQUSLM,IN,parallel,kulbir@node356.igcar.gov.in ,72
2023-05-08,15:59:39,ABAQUSLM,OUT,abaqus,kulbir@node348.igcar.gov.in ,30
2023-05-08,15:59:39,ABAQUSLM,OUT,standard,kulbir@node348.igcar.gov.in ,30
2023-05-08,15:59:39,ABAQUSLM,OUT,parallel,kulbir@node348.igcar.gov.in ,72
2023-05-08,17:22:31,ABAQUSLM,OUT,abaqus,kathirvelan@GWS-9 ,4
2023-05-08,17:22:31,ABAQUSLM,OUT,cae,kathirvelan@GWS-9 ,4
