Date,Time,Software,Feature,User Machine,Licenses
2023-05-05,18:52:19,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,19:07:20,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,19:07:20,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,19:22:50,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,19:22:50,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,19:38:20,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,19:38:20,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,19:53:50,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,19:53:50,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,20:09:20,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,20:09:20,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,20:24:50,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,20:24:50,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,20:40:20,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,20:40:20,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,20:55:50,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,20:55:50,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,21:11:20,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,21:11:20,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,21:26:50,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,21:26:50,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,21:42:20,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,21:42:20,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,21:57:50,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,21:57:50,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,22:13:20,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,22:13:20,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,22:28:50,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,22:28:50,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,22:44:20,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,22:44:20,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,22:59:50,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,22:59:50,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,23:15:20,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,23:15:20,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,23:30:50,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,23:30:50,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,23:46:20,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,23:46:20,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,10:05:51,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,10:05:51,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,10:21:21,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,10:21:21,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,10:36:51,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,10:36:51,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,10:52:21,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,10:52:21,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,11:07:51,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,11:07:51,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,11:23:21,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,11:23:21,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,11:38:52,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,11:38:52,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,11:54:22,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,11:54:22,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,12:09:52,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,12:09:52,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,12:25:22,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,12:25:22,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,12:40:22,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-05,12:40:22,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,12:55:52,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,12:55:52,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,13:11:22,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,13:11:22,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,13:26:52,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,13:26:52,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,13:42:22,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,13:42:22,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,13:57:52,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,13:57:52,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,14:13:22,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,14:13:22,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,14:28:52,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,14:28:52,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,14:44:22,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,14:44:22,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,14:59:52,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,14:59:52,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,15:15:22,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,15:15:22,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,15:30:52,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,15:30:52,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,15:46:22,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,15:46:22,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,16:01:52,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,16:01:52,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,16:17:22,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,16:17:22,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,16:32:52,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,16:32:52,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,16:48:22,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,16:48:22,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,17:03:52,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,17:03:52,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,17:19:22,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,17:19:22,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,17:34:52,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,17:34:52,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,17:50:22,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,17:50:22,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,18:05:52,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,18:05:52,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,18:21:22,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,18:21:22,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,18:36:52,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,18:36:52,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,18:52:22,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,18:52:22,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,19:07:52,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,19:07:52,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,19:23:22,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,19:23:22,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,19:38:52,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,19:38:52,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,19:54:22,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,19:54:22,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,20:09:52,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,20:09:52,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,20:25:22,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,20:25:22,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,20:40:52,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,20:40:52,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,20:56:22,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,20:56:22,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,21:11:52,abaqus,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,21:11:52,standard,kulbir@node350.igcar.gov.in,Unknown,"-24,332"
2023-05-06,21:24:31,standard,kulbir@node353.igcar.gov.in,Unknown,licenses
2023-05-06,21:24:31,standard,kulbir@node350.igcar.gov.in,Unknown,licenses
2023-05-06,21:24:31,abaqus,kulbir@node353.igcar.gov.in,Unknown,licenses
2023-05-06,21:24:31,abaqus,kulbir@node350.igcar.gov.in,Unknown,licenses
2023-05-06,21:24:31,parallel,kulbir@node353.igcar.gov.in,Unknown,licenses
2023-05-06,21:24:52,parallel,kulbir@node350.igcar.gov.in,Unknown,licenses
2023-05-08,10:14:36,abaqus,kulbir@node353.igcar.gov.in,Unknown,"-24,332"
2023-05-08,10:14:36,standard,kulbir@node353.igcar.gov.in,Unknown,"-24,332"
2023-05-08,10:25:26,abaqus,kulbir@GWS-17,Unknown,"-24,332"
2023-05-08,10:25:26,viewer,kulbir@GWS-17,Unknown,"-24,332"
2023-05-08,10:25:26,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,10:25:26,viewer,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,10:25:26,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,10:25:26,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,10:30:06,abaqus,kulbir@node353.igcar.gov.in,Unknown,"-24,332:104"
2023-05-08,10:30:06,standard,kulbir@node353.igcar.gov.in,Unknown,"-24,332:104"
2023-05-08,10:45:36,abaqus,kulbir@node353.igcar.gov.in,Unknown,"-24,332:104"
2023-05-08,10:45:36,standard,kulbir@node353.igcar.gov.in,Unknown,"-24,332:104"
2023-05-08,10:48:19,cae,kulbir@GWS-17,Unknown,licenses
2023-05-08,10:48:19,abaqus,kulbir@GWS-17,Unknown,licenses
2023-05-08,10:50:49,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,10:50:49,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,10:50:49,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,10:50:49,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,10:59:52,abaqus,kulbir@GWS-17,Unknown,"-24,332"
2023-05-08,10:59:52,cae,kulbir@GWS-17,Unknown,"-24,332"
2023-05-08,10:59:52,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,10:59:52,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,10:59:53,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,10:59:53,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,10:59:53,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,10:59:53,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,10:59:54,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,10:59:54,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,10:59:54,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,10:59:54,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:48,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:48,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:48,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:48,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:48,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:48,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:48,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:48,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:48,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:48,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:48,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:48,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:48,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:48,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:48,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:48,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:49,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:49,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:49,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:49,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:49,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:49,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:49,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:49,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:49,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:49,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:49,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:49,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:50,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:50,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:50,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:50,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:50,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:50,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:50,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:50,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:50,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:50,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:50,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:50,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:50,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:50,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:50,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:50,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:50,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:50,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:50,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:50,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:51,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:51,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:51,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:51,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:51,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:51,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:51,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:51,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:51,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:51,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:51,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:51,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:51,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:51,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:51,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:51,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:52,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:52,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:52,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:52,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:53,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:53,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:53,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:53,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:53,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:53,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:53,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:00:53,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:06,abaqus,kulbir@node353.igcar.gov.in,Unknown,"-24,332:104"
2023-05-08,11:01:06,standard,kulbir@node353.igcar.gov.in,Unknown,"-24,332:104"
2023-05-08,11:01:52,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:52,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:52,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:52,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:52,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:52,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:52,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:52,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:52,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:52,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:52,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:52,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:52,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:52,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:52,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:52,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:52,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:52,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:52,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:52,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:53,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:53,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:53,abaqus,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:01:53,cae,kulbir@GWS-17,Unknown,"-24,332:104"
2023-05-08,11:02:05,abaqus,kulbir@node353.igcar.gov.in,Unknown,licenses
2023-05-08,11:02:05,standard,kulbir@node353.igcar.gov.in,Unknown,licenses
2023-05-08,11:02:11,abaqus,kulbir@GWS-17,Unknown,licenses
2023-05-08,11:02:11,cae,kulbir@GWS-17,Unknown,licenses
2023-05-08,11:09:54,abaqus,kulbir@node353.igcar.gov.in,Unknown,"-4,342"
2023-05-08,11:09:54,standard,kulbir@node353.igcar.gov.in,Unknown,"-4,342"
2023-05-08,11:09:54,abaqus,kulbir@node353.igcar.gov.in,Unknown,licenses
2023-05-08,11:09:54,standard,kulbir@node353.igcar.gov.in,Unknown,licenses
2023-05-08,11:12:22,abaqus,kulbir@GWS-17,Unknown,licenses
2023-05-08,11:12:22,cae,kulbir@GWS-17,Unknown,licenses
2023-05-08,11:13:28,abaqus,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:13:28,cae,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:14:00,abaqus,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:14:00,cae,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:14:11,abaqus,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:14:11,cae,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:14:19,abaqus,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:14:19,cae,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:14:26,abaqus,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:14:26,cae,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:15:39,abaqus,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:15:39,cae,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:15:49,abaqus,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:15:49,cae,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:16:05,abaqus,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:16:05,cae,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:16:17,abaqus,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:16:17,cae,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:22:19,abaqus,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:22:19,cae,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:23:13,abaqus,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:23:13,cae,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:25:25,abaqus,kulbir@node353.igcar.gov.in,Unknown,"-24,332:104"
2023-05-08,11:25:25,standard,kulbir@node353.igcar.gov.in,Unknown,"-24,332:104"
2023-05-08,11:26:21,abaqus,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:26:21,cae,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:28:11,abaqus,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:28:11,cae,kulbir@GWS-7,Unknown,"-24,332:104"
2023-05-08,11:40:55,abaqus,kulbir@node353.igcar.gov.in,Unknown,"-24,332:104"
2023-05-08,11:40:55,standard,kulbir@node353.igcar.gov.in,Unknown,"-24,332:104"
2023-05-08,11:52:03,standard,kulbir@node350.igcar.gov.in,Unknown,licenses
2023-05-08,11:52:03,standard,kulbir@node353.igcar.gov.in,Unknown,licenses
2023-05-08,11:52:03,abaqus,kulbir@node350.igcar.gov.in,Unknown,licenses
2023-05-08,11:52:03,abaqus,kulbir@node353.igcar.gov.in,Unknown,licenses
2023-05-08,11:52:03,parallel,kulbir@node350.igcar.gov.in,Unknown,licenses
2023-05-08,11:52:25,parallel,kulbir@node353.igcar.gov.in,Unknown,licenses
2023-05-08,15:58:27,abaqus,kulbir@node356.igcar.gov.in,Unknown,"-4,342"
2023-05-08,15:58:27,standard,kulbir@node356.igcar.gov.in,Unknown,"-4,342"
2023-05-08,15:58:27,abaqus,kulbir@node356.igcar.gov.in,Unknown,licenses
2023-05-08,15:58:27,standard,kulbir@node356.igcar.gov.in,Unknown,licenses
2023-05-08,15:58:28,abaqus,kulbir@node353.igcar.gov.in,Unknown,licenses
2023-05-08,15:58:28,abaqus,kulbir@node356.igcar.gov.in,Unknown,licenses
2023-05-08,15:58:28,parallel,kulbir@node353.igcar.gov.in,Unknown,licenses
2023-05-08,15:58:28,standard,kulbir@node353.igcar.gov.in,Unknown,licenses
